Corridor_ID,Region,Length_km,Width_km,Connectivity_Score,Forest_Cover_%,Species_Richness,Endangered_Species,Human_Pressure_Index,Protection_Level,Illegal_Activity_Reports,Community_Involvement,Restoration_Projects,Year_Established,Monitoring_Frequency
790,Amazon,130.53065470006294,4.903132769526973,0.4725482437703967,92.15737201785403,67,40,0.7356191032560441,Strict,0,High,Yes,2011,Quarterly
791,Pantanal,42.10429002069778,2.3286760930012695,0.2833549546598302,45.51975551451983,249,32,0.9983853879786357,Moderate,1,Medium,Yes,1995,Yearly
792,Cerrado,66.87352127344633,3.4308249301810365,0.7680320827428763,41.22870901967637,95,44,0.8335842536933555,Low,3,Medium,No,1998,Yearly
793,Cerrado,131.90536087768152,2.6440547996636674,0.08939395306103526,77.18875512297586,36,32,0.4752783631235449,Low,1,Low,Yes,2001,Quarterly
794,Atlantic,14.703441567692115,0.2448991996714199,0.2317234410859047,78.25630672622913,49,26,0.12459206274999812,Strict,2,Medium,Yes,2004,Monthly
795,Atlantic,12.99320837574846,0.795008378762258,0.04518339218102241,86.36409378990889,243,17,0.96625577409677,Strict,0,Medium,Yes,1995,Monthly
796,Atlantic,98.952702164646,1.4982435280764612,0.17709178255335034,79.6699753277704,365,10,0.7206894465250104,Moderate,2,Medium,Yes,2004,Quarterly
797,Amazon,136.88605792569132,1.634282301024991,0.4076478397101134,52.03471748378369,118,46,0.8379777497234191,Strict,2,Low,No,2001,Quarterly
798,Cerrado,120.15932478758916,3.5047879237498027,0.029781433877515306,53.840487122215166,429,29,0.5728065853864505,Strict,1,Medium,Yes,2003,Yearly
799,Atlantic,120.85699139426791,3.631784899699769,0.22686882322277158,84.37082632746588,28,15,0.4783261081547828,Low,2,Medium,Yes,1991,Quarterly
800,Cerrado,57.196375926062416,2.30752653354926,0.04067964212564923,41.37206192322055,134,23,0.07841898294968597,Moderate,1,Medium,No,2007,Monthly
801,Pantanal,90.7965595892274,1.957121863838464,0.8757401951543753,28.70093929040629,100,0,0.061956349386326104,Strict,0,Medium,Yes,2016,Quarterly
802,Amazon,116.86571277909613,0.9677334217503182,0.8899904876198934,37.43586502613557,449,10,0.5820898133095151,Moderate,0,Low,Yes,2006,Quarterly
803,Cerrado,120.09231788902727,0.3006127012121092,0.6985268614404916,60.42721091757852,79,5,0.18875051512035623,Strict,1,High,Yes,2014,Quarterly
804,Pantanal,89.18458340705246,2.96818257742266,0.5945078398588447,65.63860378513951,345,11,0.6749398167308509,Moderate,2,Low,Yes,1995,Monthly
805,Cerrado,121.05531965388757,1.8052552340180725,0.7958423645874939,25.648352047457614,33,25,0.9571194803043875,Low,2,High,Yes,2014,Monthly
806,Pantanal,8.90640085783938,2.4359924597893703,0.2814496015331259,44.26907716279306,263,18,0.3558507028283586,Low,2,High,No,2005,Yearly
807,Amazon,141.67586559795507,4.51411699834061,0.7420273486952433,79.94339632380994,161,0,0.7369635372028017,Low,1,Low,Yes,1997,Quarterly
808,Amazon,131.23370131930466,3.371664069436243,0.33018547685682575,88.99780020787962,167,33,0.9113220328611946,Low,0,High,No,2017,Monthly
809,Amazon,12.532358759256457,3.915963279799303,0.4429324040974013,30.394534514803844,176,19,0.8436513941264732,Low,2,Medium,Yes,1996,Yearly
810,Cerrado,65.80228609963541,0.9815287840240676,0.9800616130476862,61.49731230260349,182,11,0.0839370505716055,Moderate,2,Medium,Yes,2017,Monthly
811,Cerrado,138.32411166993296,0.10765541022091837,0.8458338454376995,31.979252707074856,108,23,0.677391646836517,Strict,1,Low,No,2020,Yearly
812,Pantanal,79.35518596760646,0.7630376937628607,0.418659476485823,77.76421831646513,254,31,0.3025634296402969,Low,2,High,No,2019,Quarterly
813,Amazon,18.260370460414258,3.8636026104699006,0.905035201283192,32.55960600271401,251,32,0.9028740686614365,Strict,1,Medium,No,1992,Yearly
814,Amazon,145.1454982989244,2.2747742261142667,0.09728252823500583,27.7335620714568,186,38,0.17075371954531227,Moderate,0,Low,Yes,1994,Quarterly
815,Pantanal,56.981433908724824,1.1481559922077096,0.902892334659278,55.257812846834184,172,9,0.22245564573424104,Strict,2,Low,No,1993,Quarterly
816,Pantanal,79.85588454910919,4.813183125272942,0.8892827965614397,27.578005576808415,157,21,0.49190314265828905,Strict,1,High,Yes,2014,Quarterly
817,Atlantic,96.63346910449455,2.484868109052639,0.6467917373666465,85.28623606744449,301,47,0.330530277733725,Strict,0,High,No,1998,Quarterly
818,Cerrado,125.70330170449269,1.907839710906785,0.3246916741965742,86.14738997304224,468,46,0.3594236226914751,Strict,1,Low,No,2022,Yearly
819,Amazon,131.6026159589099,4.888031372647708,0.8221934646644172,60.9381743466208,379,40,0.42447329911191933,Low,1,High,No,1994,Yearly
820,Cerrado,99.69813755623971,0.7545600473551428,0.2721682435046494,65.79711784951348,156,13,0.14375353165767968,Low,2,Medium,No,1995,Monthly
821,Pantanal,142.52061501648018,3.0377972153584603,0.14217716958103221,30.607562986889487,177,3,0.09592262533391538,Strict,0,Low,Yes,1997,Yearly
822,Amazon,36.75763892485796,3.7701583905905958,0.551195730590837,42.131560865251714,118,28,0.19292026606176127,Strict,1,Low,No,2016,Quarterly
823,Pantanal,136.20092910821924,4.709749996082211,0.12881497931543362,29.680181246197677,354,5,0.5340648004489942,Moderate,1,Low,No,2013,Monthly
824,Pantanal,32.56344917407179,4.186601734873925,0.35738239339425837,37.14979991256268,379,46,0.40132934351574634,Moderate,2,Low,No,2016,Yearly
825,Atlantic,134.69388592432364,1.5181078711426208,0.579761074992125,51.56225865224322,31,39,0.6639809115115285,Strict,0,Medium,Yes,2021,Quarterly
826,Atlantic,36.30326513493926,1.3759590438213205,0.20755113571690353,74.54759221739852,202,41,0.6931059272662752,Low,0,High,No,2004,Monthly
827,Amazon,109.29112288386766,0.5785911372457146,0.4137752870065802,78.23703853220796,477,38,0.6304397497402027,Low,1,High,Yes,1997,Yearly
828,Cerrado,123.45890110127722,0.9203579110321993,0.30810395709899563,55.55773271830447,264,48,0.22724727682058687,Low,0,High,Yes,2020,Monthly
829,Atlantic,61.62661367801612,3.67741820391336,0.15436697433699786,43.44326584362216,236,24,0.6223288586635023,Low,1,High,Yes,1997,Yearly
830,Pantanal,21.457277701827444,1.5173144290327747,0.6338424864147877,84.771425638007,160,44,0.5629603609025757,Strict,1,High,No,2019,Yearly
831,Pantanal,57.56414511024331,2.265202045272388,0.6001995608358435,55.00532517118405,161,7,0.6375958065992307,Low,1,Low,No,2013,Monthly
832,Pantanal,13.935378595319388,3.482574101381833,0.5590081863465114,64.84148631669666,304,10,0.24910003134437542,Moderate,2,High,No,1991,Monthly
833,Cerrado,100.59962794866735,3.358257916198402,0.9311829591510322,41.339568814037584,96,0,0.9884938468969696,Low,1,Low,No,2021,Monthly
834,Cerrado,106.08979291675644,3.9864707508894504,0.9265264780815378,25.32129205778512,47,5,0.9872861270471774,Strict,1,High,No,1996,Quarterly
835,Cerrado,43.90734463831946,0.3857330567700784,0.5723714457943992,33.16114510309682,136,37,0.8787867131285384,Moderate,0,Medium,No,2022,Quarterly
836,Amazon,99.48111079592606,2.9033985322646894,0.7387117488555673,77.0493514933542,184,27,0.2382339705702886,Moderate,1,Medium,No,2012,Monthly
837,Cerrado,13.48407023589944,4.471737543795573,0.804943652639985,42.12465409469132,400,31,0.752680586450358,Moderate,1,Medium,No,2018,Yearly
838,Pantanal,9.572391227146273,1.9283065575351888,0.10985332479677279,30.11092844593115,112,8,0.125542516787857,Strict,1,High,No,2021,Monthly
839,Pantanal,64.16122947892146,1.038262682277356,0.8449541071462027,71.36223914672142,437,33,0.9169518924214127,Low,3,High,No,2018,Quarterly
840,Amazon,75.24416059193025,0.43724225436073527,0.005119033155979391,58.24010068254651,210,48,0.2240213865955213,Moderate,1,High,No,2001,Monthly
841,Cerrado,7.698608042246261,4.704912792140208,0.002035601901430928,21.85842223844358,230,1,0.4410164172994312,Strict,1,High,No,1991,Monthly
842,Atlantic,90.53772667002497,0.1186040110832044,0.31030793738836593,99.26641422219483,178,21,0.6435982117897844,Low,1,High,No,1996,Quarterly
843,Amazon,125.74955495537677,3.980837711028962,0.792972300413865,50.578244916136434,116,38,0.36628521093845845,Moderate,1,Medium,Yes,1997,Yearly
844,Atlantic,64.52396022798004,1.3959487917377542,0.9214136102632585,72.4161225125043,435,22,0.2386197012653536,Low,1,High,Yes,2008,Yearly
845,Pantanal,113.32238083412311,1.287979951318024,0.3992145115792266,98.68648531607504,83,2,0.7928594805898554,Strict,4,Low,Yes,1998,Quarterly
846,Cerrado,26.913084940075187,0.8719450916036855,0.6310103939653421,70.76681467966054,472,42,0.8125177346260758,Strict,0,High,Yes,2004,Quarterly
847,Amazon,81.78988736902251,1.0495179333445315,0.47256369229732276,44.932160755096966,57,44,0.47723467519546514,Strict,1,Medium,No,2014,Monthly
848,Cerrado,119.42739549680816,2.6188590369749423,0.2796890188813498,59.06609657652027,387,15,0.2989234145115581,Moderate,2,Medium,Yes,2001,Yearly
849,Cerrado,103.89591269878999,4.389936587634624,0.867765151046701,28.223487572745157,81,40,0.7094407017739544,Strict,1,High,Yes,1992,Yearly
850,Atlantic,118.04943257007028,1.9008484437924569,0.5869386292792117,33.53915094606279,498,29,0.9000035611073506,Low,1,High,No,2000,Quarterly
851,Atlantic,109.56461624956479,3.753268742489521,0.6893633522625495,44.93175651394103,415,18,0.8037798322608251,Moderate,1,High,Yes,2021,Yearly
852,Pantanal,22.549049790604585,1.3085977458554892,0.6171751476390236,26.7800721224651,200,43,0.5612874207419808,Low,0,Medium,Yes,2013,Quarterly
853,Atlantic,19.886940647143202,4.530177093539657,0.08402809876520734,29.080452715961265,477,25,0.05967345278918201,Strict,1,Medium,No,1998,Yearly
854,Atlantic,146.4537448851473,4.578244446229902,0.8295552640787399,87.16281338724019,450,15,0.9191713980864007,Strict,2,High,No,2010,Yearly
855,Atlantic,74.93447102530318,0.6304559004423274,0.03849460858480713,39.96796058998843,347,21,0.9085506190418033,Low,0,Medium,Yes,2021,Quarterly
856,Pantanal,111.19737161018709,4.210204298299418,0.6907749515759818,45.80439512585392,193,5,0.2561367336095124,Moderate,0,Medium,Yes,1995,Monthly
857,Pantanal,103.82262596411579,3.539276391489497,0.1413089718906685,33.88677942793898,427,36,0.6865844860012245,Strict,2,High,Yes,2009,Monthly
858,Atlantic,11.422638226784482,2.029812992444095,0.5473899911407933,52.33712307457563,32,4,0.3736766012760776,Moderate,1,High,Yes,2005,Yearly
859,Amazon,77.01381267559655,4.190401643526954,0.1273861806784483,75.8233201773329,37,42,0.22004430511164597,Strict,1,Medium,No,2017,Monthly
860,Atlantic,80.59892915047038,4.527064720092605,0.9694538741981265,95.62600972600877,178,13,0.01071122716976558,Low,1,High,No,2011,Yearly
861,Amazon,122.24564702447036,2.532243711519089,0.43247591910496896,63.10282263212828,19,23,0.365133605110994,Low,3,High,Yes,2012,Monthly
862,Amazon,144.51597220369734,2.5930962945742113,0.7933020371773577,44.018090663437015,317,13,0.21104168389030842,Moderate,1,Medium,No,2022,Monthly
863,Atlantic,46.967376939348696,3.5509608738670564,0.796579369838768,60.7890409112553,116,8,0.023702634650612064,Moderate,1,Low,No,1996,Yearly
864,Cerrado,13.533314122962052,1.296680558705087,0.12136692388115122,30.212919887543617,321,39,0.5266860997970204,Moderate,2,Low,Yes,2001,Monthly
865,Cerrado,73.91911207359917,0.47627617469899086,0.5662498184191258,74.17093610179423,416,10,0.23250912009793356,Strict,1,Low,Yes,2008,Quarterly
866,Pantanal,9.327891707625248,2.6905374623118803,0.9991308758364061,46.27749950091436,147,9,0.5887574077214337,Low,1,Medium,Yes,2003,Monthly
867,Cerrado,60.885752594957616,1.669975967727158,0.3821296333963625,95.58861824019749,252,30,0.41825501218541106,Strict,2,Low,Yes,2014,Yearly
868,Cerrado,44.622814350294554,0.7021637503761782,0.09555109884844515,72.68330732564229,458,24,0.3413261104334451,Moderate,0,Low,Yes,2018,Monthly
869,Pantanal,40.23140546093582,0.786615544342023,0.7643855600734885,58.090949975010744,38,19,0.37598553925527967,Strict,0,Medium,Yes,1996,Quarterly
870,Amazon,5.233598415907782,1.1437541707741774,0.5941619195364676,38.44629526552233,439,30,0.5738939934219013,Moderate,0,High,No,2009,Quarterly
871,Pantanal,41.341007581871644,1.7551519339762198,0.7143899445061038,27.35507955772296,50,15,0.8339928943638001,Strict,0,Medium,Yes,2020,Monthly
872,Cerrado,51.388011112107534,2.240507801241273,0.5320509368143053,35.053944707604884,206,36,0.6693311126698741,Strict,2,High,Yes,2010,Yearly
873,Atlantic,137.10027021730036,4.787184207902516,0.26907568413721783,65.60258402297175,309,5,0.1105565700468083,Moderate,1,High,No,2009,Quarterly
874,Pantanal,17.797272153494493,2.477644719705218,0.4680671673625957,61.56758525846765,38,42,0.5669992351658676,Strict,0,High,Yes,2022,Quarterly
875,Cerrado,116.21361740104513,4.575685721153865,0.5856357291894931,20.756807612032677,125,10,0.768908702141396,Moderate,1,Low,No,2019,Yearly
876,Pantanal,110.10512236174358,2.7766358352484812,0.23753855556264603,79.52499125866888,59,47,0.311068492309049,Low,1,Medium,Yes,2007,Quarterly
877,Atlantic,52.306464912437235,0.8746141222443901,0.8540744130859778,23.211644588410216,29,39,0.6280384412401389,Moderate,0,High,No,1991,Quarterly
878,Atlantic,136.51260919522994,4.230367514227521,0.41145508395697605,26.241420756496563,200,18,0.0004446343645693185,Moderate,1,Medium,Yes,1999,Quarterly
879,Atlantic,100.02009402725163,0.18075448574269048,0.7152139779805667,76.95155112940219,17,0,0.9397495847706111,Low,0,Medium,Yes,1998,Yearly
880,Cerrado,19.06469176329922,2.8623111887212414,0.9440818583757814,71.6884154922279,226,26,0.26772978116683044,Strict,0,Medium,Yes,2011,Quarterly
881,Cerrado,34.58197654747438,1.7748858874993836,0.41550222170619466,37.23397431928263,202,20,0.9059897106295557,Moderate,0,High,Yes,2012,Yearly
882,Pantanal,63.16425825243725,2.2473646984518534,0.46134922897332875,73.02619431898103,109,40,0.2166501129065327,Strict,2,Low,Yes,1994,Quarterly
883,Cerrado,145.25764711904492,4.007544536221661,0.18361693657346045,21.517633966694465,309,13,0.8962225776150032,Strict,1,High,No,2006,Quarterly
884,Atlantic,43.34109390226387,0.12673726017916764,0.3761056303632574,42.24689764549748,281,19,0.5546235252765983,Moderate,1,Medium,Yes,1997,Quarterly
885,Atlantic,67.0911144310565,0.9934207305257066,0.5291228381359574,80.76372020250923,78,34,0.18248838507241893,Moderate,0,Low,Yes,2012,Yearly
886,Cerrado,86.29743923774402,4.0820752333601815,0.2295896170464108,57.97634500054577,443,36,0.31918546119103264,Moderate,0,Low,No,2002,Quarterly
887,Atlantic,56.54987646929664,2.772862343368294,0.02613985664825136,88.44656784803365,124,30,0.8299437905161694,Moderate,0,Low,Yes,2007,Monthly
888,Atlantic,106.64126017637797,1.3657417332336577,0.25778842562093973,31.491390132039008,390,1,0.9527536395893381,Low,2,Medium,Yes,2015,Yearly
889,Cerrado,100.82932498919884,2.539028515434203,0.6825739704682092,89.01090396481142,150,17,0.8765086665323193,Moderate,1,High,No,2005,Yearly
890,Atlantic,13.7589368886338,2.07427319941629,0.8582572471935613,58.892850762479526,202,20,0.8714882827261381,Low,1,Medium,No,1998,Monthly
891,Atlantic,67.16842271927484,3.866634855186297,0.13103479482499436,28.118352046118183,337,24,0.0043159674036648,Moderate,1,Medium,Yes,1995,Monthly
892,Atlantic,118.2569673817775,3.8070349738903775,0.6717447929162917,23.729906116154496,394,12,0.4483879525907547,Strict,1,High,Yes,1994,Quarterly
893,Pantanal,97.78718652083546,2.3692710851270986,0.3400100937226316,20.103749630870862,29,35,0.8370317577830206,Moderate,1,Medium,Yes,1999,Yearly
894,Amazon,71.72701973287126,1.4519052616962507,0.3010826838523659,70.96378301082342,112,16,0.03521420354266824,Strict,2,Medium,No,2012,Yearly
895,Atlantic,110.83099307028263,0.15911511308724402,0.4327008512870968,37.765169674120145,380,45,0.6940866558155939,Low,1,Medium,Yes,1995,Monthly
896,Amazon,102.22076145717719,2.4156190859968865,0.8706865897971722,31.676112116347646,162,11,0.5011032772385797,Strict,0,High,No,2002,Monthly
897,Atlantic,126.45344181131787,3.003483627159725,0.580617055508799,68.11339532282918,294,41,0.790378266347839,Low,0,High,No,1998,Monthly
898,Pantanal,12.394444202192002,3.0667347295230734,0.6406760622369954,52.73180571465208,204,21,0.26079068280647877,Moderate,2,Low,No,2021,Monthly
899,Atlantic,82.6155415043534,4.353087834907609,0.1144988195691874,55.96049691603227,486,23,0.8821906282209632,Moderate,2,High,No,2005,Quarterly
900,Pantanal,100.74663813696337,2.3903576870670995,0.12066618817888708,30.72125447887447,262,14,0.29674877660898225,Strict,0,High,Yes,2006,Monthly
901,Amazon,102.9388797832906,3.6301706954802104,0.5023331824014585,40.25705275662198,283,6,0.9511940245214,Strict,0,Low,No,2021,Yearly
902,Pantanal,138.75354230125677,0.7232630153883155,0.7183263345731695,27.920992482764262,382,2,0.6404743861365746,Strict,0,Low,No,2021,Monthly
903,Cerrado,64.68439999884129,3.8435944556055364,0.1955360089369338,46.79734142208354,475,19,0.19698452846237458,Strict,0,Medium,Yes,1993,Quarterly
904,Pantanal,120.29169612813305,2.2812537279020173,0.5478023599239328,44.68859618133118,353,42,0.7759409688749844,Low,1,Low,No,2001,Yearly
905,Amazon,118.9749738876482,3.5024202595134146,0.9164342153381356,82.21063077055031,450,25,0.5347857569995403,Low,2,High,No,2017,Monthly
906,Cerrado,43.985123996223976,4.192247530225715,0.5127395525784784,98.93890115957045,446,44,0.40786295019722707,Strict,1,Low,No,1995,Quarterly
907,Amazon,43.90300678371514,1.3445185468904164,0.48071350327181794,99.93471790229275,79,27,0.4721118643529142,Moderate,3,High,Yes,1993,Yearly
908,Amazon,141.71255755259565,3.36636047329653,0.5852823697451799,50.87547693427136,101,34,0.3993375564070034,Strict,0,Medium,Yes,1997,Quarterly
909,Cerrado,52.03837966498369,0.7039173847942367,0.6924521367312323,83.44789731799675,71,44,0.7074654671686853,Low,1,Medium,Yes,2018,Monthly
910,Atlantic,65.08830549253813,0.647028700373783,0.30209159912067896,42.32999833489056,61,39,0.2588562214586485,Low,2,Low,No,2016,Yearly
911,Atlantic,92.57299445025461,1.4895923969476554,0.33460345134631,31.441337731465318,87,8,0.5120773784469377,Moderate,2,Medium,Yes,2011,Yearly
912,Amazon,50.90266892685823,0.7415535004926359,0.15654465379494853,71.1963101958667,163,6,0.7554286237016766,Low,0,Low,No,1992,Yearly
913,Amazon,100.96110148634259,2.319322129458145,0.9488246951725395,58.15190136572333,208,39,0.14361024322762228,Strict,2,Low,No,1998,Quarterly
914,Amazon,46.969015077625265,4.351229813954455,0.04751733869213304,67.49490581193861,259,13,0.2918351915444217,Low,1,Medium,Yes,2015,Yearly
915,Amazon,81.46283905102705,0.4643596586960027,0.4607530999241761,49.30395898338798,276,17,0.21345263248885382,Strict,0,Medium,Yes,2001,Monthly
916,Pantanal,86.14015259172716,1.8805265615012607,0.6835678290881373,44.16411142085602,30,9,0.5719098133522194,Moderate,2,High,Yes,2000,Monthly
917,Atlantic,121.08185990511747,1.118194144150533,0.7107792247547741,94.22322387654721,206,34,0.4120598206632935,Low,3,Low,No,2001,Quarterly
