Household_ID,Region,Income_Level,Household_Size,Food_Spend_%,Food_Shortage_Days,Child_Malnutrition,Access_Markets,Govt_Assistance,Employment_Status,Water_Access,Crop_Dependence,Seasonal_Food_Security,Food_Diversity_Score,Education_Level
898,West,Medium,5,20.989448033840226,2,Yes,Yes,No,Unemployed,Yes,High,Yes,9.977711297113343,Primary
899,East,Low,2,63.97421028092286,3,Yes,Yes,Yes,Employed,Yes,Low,Yes,3.2207776118688396,None
900,East,High,1,24.824463680784852,4,Yes,No,Yes,Employed,No,High,No,3.029043415657737,None
901,West,Low,1,13.983233833728317,5,Yes,Yes,No,Employed,No,Medium,Yes,8.52481235230493,None
902,South,High,4,75.99174457670395,3,No,No,No,Employed,Yes,Medium,No,9.227907232268294,Primary
903,North,High,1,36.03203061789006,4,No,Yes,Yes,Employed,No,Medium,No,6.85325032883049,Tertiary
904,West,High,6,18.681792284807763,2,No,Yes,No,Employed,Yes,Low,Yes,9.422382835754682,Tertiary
905,North,Low,6,76.71231606897803,6,No,Yes,No,Unemployed,No,Medium,Yes,9.550112309856875,Tertiary
906,South,High,6,70.99179820369187,4,No,No,Yes,Unemployed,No,Medium,No,7.8371942962160315,None
907,South,Low,2,64.70067603455746,3,No,Yes,Yes,Employed,No,Medium,Yes,4.138375009238235,Secondary
908,North,Medium,1,82.89989678756234,7,No,No,No,Unemployed,Yes,Low,No,2.34513705247274,Primary
909,West,High,7,49.13808694965081,5,No,No,No,Employed,No,Medium,No,5.659053394031477,Primary
910,North,High,6,20.244519806943817,9,Yes,No,Yes,Unemployed,No,Medium,No,3.6064908387865375,None
911,West,Low,1,14.907712791609562,7,No,Yes,Yes,Unemployed,Yes,High,No,2.066516482966567,Tertiary
912,East,High,4,35.47528143677269,3,No,Yes,No,Unemployed,No,Low,Yes,4.545968058543307,Tertiary
913,West,Medium,5,16.946466410993295,4,Yes,Yes,No,Employed,Yes,Medium,Yes,5.317891695714396,Tertiary
914,East,High,6,52.84075522776683,8,Yes,No,Yes,Unemployed,Yes,Medium,Yes,6.957875367286655,Primary
915,East,Medium,2,11.15992142585263,7,No,No,No,Employed,Yes,Medium,Yes,2.9902543623571773,None
916,North,Medium,4,45.50106412075007,5,Yes,No,Yes,Employed,No,High,No,8.816443168404057,Tertiary
917,East,High,1,24.276823188286833,3,No,No,No,Employed,No,High,Yes,2.668976057973634,Primary
918,North,High,6,39.46144350937266,6,Yes,Yes,No,Unemployed,No,High,No,9.975067855721518,None
919,North,Medium,2,64.00272598165513,2,No,No,No,Employed,No,Medium,Yes,6.011912367606154,None
920,South,Medium,7,38.077101684056124,11,Yes,Yes,Yes,Unemployed,Yes,Low,Yes,2.32158125826011,None
921,North,Medium,3,37.30719097601722,4,Yes,No,Yes,Unemployed,No,Low,No,8.50954291373674,None
922,South,High,6,89.26005862716016,7,No,No,No,Unemployed,No,High,Yes,3.2835805695105997,None
923,South,Low,7,67.5051778181029,7,No,No,No,Employed,Yes,Medium,Yes,2.6948172029029323,Secondary
924,North,High,7,51.10893694800411,6,No,No,Yes,Employed,Yes,Low,No,2.2131349400908022,Secondary
925,West,Low,6,56.35005207980636,7,No,No,No,Unemployed,Yes,Medium,No,5.958053078088921,None
926,West,Low,1,59.61461052150487,4,No,Yes,Yes,Employed,Yes,High,No,8.91393837033406,Secondary
927,North,High,5,11.966031915267354,2,Yes,Yes,Yes,Unemployed,Yes,High,No,9.073990944389099,None
928,East,Low,1,16.421167242019806,8,Yes,No,No,Employed,No,Medium,No,8.070567258981733,Tertiary
929,North,Medium,5,61.93514810853215,5,No,Yes,Yes,Unemployed,No,Low,No,6.2330253274557395,None
930,East,High,3,39.1575087078651,5,Yes,Yes,Yes,Employed,No,Low,No,5.7689532147461176,Secondary
931,West,Low,4,14.435523218554005,3,Yes,No,No,Unemployed,Yes,High,No,4.363945688949816,Secondary
932,East,Medium,4,33.80105968413009,4,No,No,No,Employed,No,Medium,No,1.39659758798582,Tertiary
933,North,Low,7,20.422673633711213,2,Yes,No,No,Employed,No,High,No,8.529299720351037,None
934,East,Low,6,83.3051073781057,7,No,No,No,Unemployed,No,Low,No,9.995250173314169,Secondary
935,South,Medium,4,26.2340314042492,6,Yes,No,No,Employed,No,Medium,Yes,9.287623020357273,Primary
936,South,Medium,2,21.495295791524196,1,No,No,No,Unemployed,No,Medium,Yes,9.397346974717237,Secondary
937,North,High,5,60.09350536708933,4,Yes,No,No,Employed,Yes,High,No,3.9990073015502,None
938,North,Low,1,51.752954422146615,6,Yes,Yes,No,Unemployed,Yes,Medium,Yes,1.893752549404844,Primary
939,North,High,2,56.07459632286336,7,No,Yes,No,Unemployed,Yes,Medium,No,8.844248657290507,Secondary
940,West,High,2,44.87585184322522,6,No,Yes,Yes,Employed,No,Medium,No,7.874288875756774,Secondary
941,West,Low,1,47.373544874570364,4,Yes,Yes,Yes,Unemployed,No,Medium,No,4.513366545549319,Secondary
942,West,Low,3,72.30380446777036,4,No,Yes,Yes,Unemployed,No,High,Yes,8.502198016310986,Secondary
943,South,High,7,27.59377478605339,10,Yes,Yes,No,Employed,No,Medium,No,2.248621076765785,Secondary
944,East,Medium,4,41.72234422649873,5,No,Yes,Yes,Unemployed,No,Low,Yes,6.859757709202551,None
945,South,High,3,86.62603079423593,8,No,Yes,No,Employed,No,High,No,9.58045497102254,Secondary
946,East,Low,3,25.198856094883617,8,Yes,No,Yes,Unemployed,Yes,Medium,Yes,9.193764984142307,Tertiary
947,East,Medium,4,33.50188760334937,3,Yes,No,Yes,Employed,Yes,High,Yes,7.84764774247093,Primary
948,North,High,3,25.325353942879243,6,Yes,Yes,Yes,Unemployed,No,Low,No,3.399245081252653,Secondary
949,North,Low,2,11.63963970865085,7,Yes,Yes,No,Unemployed,Yes,Medium,Yes,1.923073224827764,Secondary
950,West,Medium,6,31.58639400333363,6,Yes,No,No,Employed,Yes,Medium,Yes,3.922625014040978,None
951,North,Medium,1,13.717395676979134,5,No,Yes,Yes,Unemployed,No,High,No,6.556180949041848,None
952,South,Medium,6,22.374810112530668,6,Yes,Yes,No,Unemployed,Yes,High,Yes,3.848553155660865,Primary
953,South,Low,2,39.014565605409175,2,No,Yes,No,Unemployed,Yes,High,Yes,4.718029224749158,None
954,South,High,6,11.65769736551666,4,No,Yes,No,Unemployed,No,High,Yes,4.6324564878792085,Tertiary
955,North,Low,2,70.23652527445734,4,No,No,No,Unemployed,No,High,Yes,4.0224405419926725,Primary
956,North,Low,5,73.64712110156376,2,No,Yes,Yes,Unemployed,Yes,Medium,No,9.311064189453617,Tertiary
957,East,Medium,4,42.91310419346903,3,No,Yes,Yes,Unemployed,No,High,Yes,3.87957315366357,Secondary
958,East,High,4,88.77327834994155,5,No,No,No,Unemployed,No,High,Yes,9.941745494948472,None
959,North,Medium,6,64.31951318461593,5,Yes,No,No,Unemployed,No,High,No,2.88400721743097,Secondary
960,South,Low,2,69.49773983845992,5,Yes,Yes,No,Unemployed,No,Low,Yes,8.853625109574374,Tertiary
961,North,Medium,4,25.384033893290674,8,No,No,Yes,Employed,Yes,Medium,Yes,7.591034244962662,Secondary
962,West,Low,5,76.99500982573707,3,Yes,No,Yes,Employed,Yes,High,Yes,7.019245633843968,None
963,West,Low,6,85.6037118417205,3,Yes,Yes,No,Employed,Yes,Medium,No,5.008134115790754,None
964,South,Low,1,28.90481332590334,5,Yes,No,Yes,Employed,Yes,Medium,No,8.349284086105994,None
965,West,Medium,3,64.91714355091041,1,Yes,No,No,Employed,No,High,Yes,5.42997011061783,Secondary
966,North,High,7,69.7552838930665,5,Yes,Yes,No,Unemployed,No,Low,No,2.2198629144625714,None
967,North,Medium,4,34.413533744763924,5,No,No,No,Unemployed,Yes,Low,No,3.524475541990774,Primary
968,East,Low,2,48.00072020578371,3,Yes,Yes,No,Unemployed,Yes,Medium,Yes,2.6418647359806475,Primary
969,West,Medium,4,17.803127486457928,4,No,Yes,No,Employed,No,High,Yes,6.12652067881985,None
970,West,Low,2,23.847584316760635,5,No,Yes,Yes,Employed,No,Medium,No,6.898649418764992,Primary
971,West,High,6,14.925641891775578,4,Yes,Yes,Yes,Unemployed,Yes,Medium,Yes,4.023411966951032,Tertiary
972,West,High,6,54.8132392436235,8,No,No,Yes,Unemployed,No,High,No,1.3556422446681582,None
973,South,Low,3,60.02103178218155,3,No,No,Yes,Unemployed,No,Low,No,6.928638502098946,Secondary
974,South,High,4,83.28956667469865,5,Yes,No,Yes,Unemployed,No,Medium,No,1.5576378981696664,Primary
975,North,Low,3,53.374784849888115,7,No,No,No,Employed,No,Medium,Yes,9.691061484728293,Primary
976,West,Medium,2,30.848909664647994,8,Yes,Yes,Yes,Employed,Yes,Medium,No,8.985499682293181,Primary
977,East,Medium,5,14.757883727289505,5,No,No,No,Employed,Yes,Medium,Yes,8.477934487111513,Primary
978,North,High,5,80.79624422006694,1,Yes,Yes,Yes,Employed,Yes,Medium,Yes,4.3078866365763275,Tertiary
979,North,High,7,48.30864628224427,4,Yes,Yes,Yes,Unemployed,Yes,High,No,7.704936104393643,Tertiary
980,South,Low,1,68.9857591553857,3,No,Yes,Yes,Unemployed,No,Low,Yes,1.4126738699744537,Tertiary
981,North,High,2,11.171947887647118,4,No,No,Yes,Unemployed,No,High,Yes,1.8067122191044502,Primary
982,East,High,2,49.05111381315341,4,No,No,Yes,Unemployed,No,High,No,5.45091537232777,Tertiary
983,West,High,2,36.05780985331989,1,No,Yes,Yes,Employed,Yes,High,No,6.280888223834427,Secondary
984,North,Low,6,12.426501809106147,3,Yes,No,No,Unemployed,Yes,Low,Yes,7.9025564053979105,Tertiary
985,East,Medium,6,72.05382456579667,10,Yes,No,No,Unemployed,No,High,Yes,3.679428247165144,Primary
986,South,Low,5,51.03213223148906,2,No,Yes,Yes,Employed,No,Low,No,5.8834445860398485,None
987,South,Low,5,36.65441943929047,4,Yes,No,Yes,Unemployed,Yes,Medium,No,1.5628831828577128,Primary
988,West,High,7,74.46387871259194,5,No,Yes,Yes,Unemployed,Yes,Medium,Yes,5.237809715395359,None
989,North,Medium,7,45.75387614801332,8,No,No,No,Employed,Yes,High,Yes,7.041344031555798,Tertiary
990,East,Low,5,10.279836509464104,4,Yes,No,Yes,Employed,No,Medium,No,9.906774333614058,Tertiary
991,South,High,4,85.55581056306605,2,No,No,Yes,Unemployed,Yes,Medium,No,7.911643493032268,None
992,East,Low,4,30.454619236990837,2,Yes,Yes,No,Employed,No,Medium,No,9.959335516400587,Secondary
993,South,High,5,76.4460417650673,5,Yes,Yes,Yes,Unemployed,Yes,High,Yes,5.481240661733342,Primary
994,South,Medium,3,75.31323072650184,4,Yes,No,No,Unemployed,Yes,High,Yes,4.896570770442432,Secondary
995,West,Medium,4,22.989914508858504,4,Yes,No,Yes,Unemployed,Yes,Low,Yes,8.507857253043621,Primary
996,East,High,6,47.92021449718213,7,Yes,Yes,Yes,Employed,Yes,Medium,Yes,5.161465869625083,Primary
997,East,Low,4,13.215918279879437,5,Yes,Yes,No,Unemployed,Yes,High,Yes,7.805243051753327,Secondary
998,East,Low,4,38.36413383107696,3,Yes,No,Yes,Unemployed,No,Medium,Yes,9.950527547226667,Secondary
999,South,Medium,4,68.4783074695696,2,No,Yes,Yes,Unemployed,No,High,No,7.521363197786787,None
1000,West,Low,7,28.96555760882861,4,Yes,Yes,No,Unemployed,Yes,Low,No,1.1287257008008105,Tertiary
1001,East,High,7,19.370234459384797,5,No,No,No,Unemployed,Yes,Low,Yes,2.62255010479948,Tertiary
1002,North,High,1,50.56988407480071,4,Yes,Yes,No,Unemployed,No,High,Yes,3.4864124144744673,None
1003,East,High,4,52.95891074989057,3,No,No,Yes,Employed,No,Medium,No,8.3992192582188,None
1004,South,Medium,3,64.06631450569265,5,Yes,No,Yes,Employed,No,Low,No,9.389199582771662,Tertiary
1005,West,Medium,7,70.73101974420726,4,Yes,Yes,Yes,Employed,No,High,No,6.84727864292199,Secondary
1006,East,Medium,1,65.66476250117242,7,Yes,Yes,No,Employed,Yes,Low,Yes,1.7923345348382789,Tertiary
1007,East,High,6,77.63297666358805,8,No,Yes,No,Unemployed,No,High,Yes,5.495719584680926,Primary
1008,East,Medium,6,27.83251714256319,5,No,No,No,Unemployed,No,Low,Yes,8.731381464920155,None
1009,North,High,4,55.58133969731969,3,Yes,No,Yes,Employed,Yes,High,No,4.25967082724878,Tertiary
1010,South,Low,2,38.80762859370601,7,No,Yes,No,Employed,No,Low,No,1.587463320315606,Secondary
1011,North,Medium,1,86.96898856013138,8,Yes,No,No,Employed,Yes,Low,No,8.016226083032127,Tertiary
1012,North,Low,7,45.2223618731859,7,No,No,Yes,Employed,No,High,Yes,6.914077254772722,None
1013,South,Low,6,86.77711465068454,6,No,No,No,Unemployed,No,Low,No,5.202742111765461,Primary
1014,South,Medium,4,71.52525232472848,6,Yes,No,No,Employed,No,High,Yes,8.64825516192375,Secondary
1015,East,Medium,3,67.47710896549592,1,Yes,No,No,Unemployed,No,Low,Yes,8.647410592055481,Secondary
1016,South,Low,5,49.325096953746154,3,No,No,Yes,Unemployed,Yes,Low,Yes,7.3086352195864,Primary
1017,East,Low,6,45.47025074044817,3,No,Yes,No,Unemployed,No,High,No,9.480864721370367,Secondary
1018,North,Low,4,52.123855001472556,4,No,No,Yes,Employed,No,Low,Yes,5.085496361849759,Secondary
1019,East,High,2,33.49064503415626,2,Yes,No,No,Employed,Yes,Low,Yes,7.560360094894414,Tertiary
1020,South,Low,3,82.36079518707734,10,No,No,No,Employed,Yes,High,Yes,8.476135965891803,Secondary
1021,East,High,6,73.5464524212293,4,Yes,Yes,Yes,Unemployed,No,Medium,Yes,6.720349707373991,None
1022,North,Medium,1,74.11166834600351,4,No,No,No,Employed,No,High,No,5.977992843658198,Primary
1023,South,Low,3,44.65228763595489,7,No,No,No,Unemployed,Yes,Medium,Yes,7.587984463285187,None
1024,South,Medium,4,15.687115859537366,3,Yes,Yes,Yes,Unemployed,No,Low,Yes,4.190547564634302,Primary
1025,West,Low,7,64.64618543410228,4,Yes,No,No,Unemployed,No,Medium,Yes,4.297872524068687,Secondary
1026,East,Medium,6,39.95308671771294,5,Yes,Yes,Yes,Unemployed,Yes,Medium,No,9.789519876191337,Primary
1027,East,Low,6,79.63442499606603,7,No,Yes,Yes,Employed,Yes,High,No,2.069539456239256,Secondary
1028,East,High,2,72.42707507598908,6,No,No,No,Unemployed,No,Medium,Yes,8.577975369623138,Secondary
1029,North,Medium,6,21.626251359180486,4,No,Yes,Yes,Unemployed,No,Medium,No,8.098713272202149,Primary
1030,North,Medium,7,58.13725844308114,4,Yes,Yes,Yes,Unemployed,Yes,Low,Yes,1.487442588507501,Secondary
1031,South,Low,3,65.37711407417476,6,Yes,Yes,No,Unemployed,No,High,No,7.331521386173378,None
1032,South,High,6,55.451006385948915,2,Yes,No,No,Employed,Yes,High,No,1.8449509242810755,Primary
1033,North,High,3,51.1233740924209,3,No,No,Yes,Unemployed,Yes,Medium,No,2.894511932388949,Primary
1034,East,High,5,28.2290460004753,6,No,No,Yes,Unemployed,Yes,Low,Yes,9.623927779280448,Primary
1035,East,Low,7,28.87254755369475,2,No,Yes,No,Unemployed,No,High,No,4.259354933263316,Secondary
1036,North,Medium,5,71.44065109140436,4,Yes,No,No,Employed,Yes,Low,No,1.5112163553083282,None
1037,East,Low,4,11.495182845084573,4,No,No,Yes,Employed,Yes,Medium,Yes,5.69078303281558,Primary
1038,North,High,1,72.3128050164461,6,Yes,Yes,No,Employed,No,Medium,Yes,2.857720783111152,Secondary
1039,East,High,1,52.14389892313113,5,No,Yes,Yes,Unemployed,Yes,High,No,4.836962757893449,Tertiary
1040,East,Medium,2,84.89781219078688,4,Yes,No,No,Employed,Yes,Medium,No,1.9149217221712422,Tertiary
1041,West,Low,7,89.78572381783384,5,No,No,No,Unemployed,Yes,Low,No,1.8637200065791473,Tertiary
1042,South,Low,4,63.07876520871691,9,No,No,No,Employed,Yes,Low,No,5.5372869996967005,None
1043,East,High,1,42.98057555361096,9,Yes,No,No,Employed,Yes,Medium,No,4.022895491815117,Secondary
1044,East,Medium,6,48.00687268485555,8,Yes,No,No,Unemployed,No,Medium,Yes,2.3974328815278145,Secondary
1045,North,Medium,3,26.337234212120613,7,Yes,No,Yes,Employed,Yes,Low,No,6.223339282332825,Tertiary
1046,West,High,4,17.93874591931848,6,Yes,Yes,Yes,Employed,Yes,Medium,Yes,1.5597291098543566,None
1047,West,Low,3,56.30107146417081,5,No,No,No,Unemployed,No,Medium,No,7.774649527504029,Secondary
1048,North,Low,2,74.43960783732805,3,Yes,Yes,Yes,Unemployed,No,Medium,No,1.4620431554487876,Tertiary
1049,North,Medium,7,30.941321418337058,4,No,Yes,No,Unemployed,Yes,Low,No,9.733339439585421,None
1050,North,Medium,6,43.57222481962799,6,No,Yes,Yes,Employed,Yes,Medium,Yes,7.620622473672099,Tertiary
1051,East,High,4,54.38189294215846,2,No,No,No,Unemployed,Yes,Low,Yes,9.07491414361743,Primary
1052,North,Medium,6,82.63182559760457,5,Yes,No,Yes,Unemployed,No,High,No,4.959541749344797,Primary
1053,South,Low,6,21.090498212964484,2,Yes,No,No,Employed,No,Medium,No,1.5227293578435863,None
1054,North,Low,7,28.95065349837301,0,Yes,Yes,Yes,Unemployed,Yes,Medium,Yes,3.0649609559445694,Secondary
1055,East,Medium,6,83.48243614286278,9,Yes,Yes,No,Employed,No,Medium,Yes,9.739854687385094,Tertiary
1056,South,High,2,13.162847452375344,2,Yes,No,Yes,Unemployed,No,High,Yes,6.570024240102889,Primary
1057,East,Low,7,62.48925072478869,6,Yes,No,No,Unemployed,Yes,Medium,No,3.0508449654214123,Tertiary
1058,South,Low,5,61.162070657436125,5,Yes,Yes,No,Unemployed,No,Low,Yes,5.345358274435764,None
1059,South,High,2,40.66035469060512,6,Yes,Yes,Yes,Employed,Yes,Medium,No,3.856972251848886,None
1060,South,Medium,6,47.453174320569445,7,No,Yes,Yes,Unemployed,No,Low,Yes,5.407459701244703,Secondary
1061,East,Low,5,78.3934361184449,6,No,Yes,Yes,Unemployed,Yes,Low,Yes,8.529617390406912,Secondary
1062,South,Low,4,23.19856506774233,4,Yes,Yes,No,Employed,No,Low,Yes,3.002999417452724,Tertiary
1063,West,High,3,28.52539826231417,5,No,Yes,Yes,Unemployed,No,Low,No,4.591792297632681,Primary
1064,West,Medium,3,50.98803291519124,7,Yes,No,Yes,Unemployed,No,Low,Yes,5.0148098595374115,Primary
1065,East,High,3,42.77963384000241,4,Yes,No,Yes,Employed,No,Medium,No,6.283480879899591,Primary
1066,West,High,2,55.94979980361469,2,Yes,Yes,Yes,Employed,Yes,Medium,No,1.6995565681289682,Secondary
1067,South,Medium,4,83.66713488750366,5,No,No,No,Unemployed,Yes,Medium,No,2.863104275826739,Primary
1068,North,Low,4,83.36816141902693,6,Yes,Yes,Yes,Unemployed,Yes,Low,No,4.580494169051349,None
1069,North,High,5,28.40146717719934,6,No,Yes,No,Employed,No,High,Yes,8.284066441560324,None
1070,South,Low,4,34.17156902790723,4,No,Yes,No,Employed,Yes,Medium,Yes,2.681578853855347,Primary
1071,West,Low,3,22.965494503762393,2,Yes,Yes,No,Employed,No,Medium,Yes,8.933714114763308,Secondary
1072,South,Low,4,84.22322971711411,5,No,No,Yes,Unemployed,Yes,Medium,Yes,4.052476085652393,Primary
1073,North,Low,5,41.829130415855616,5,No,Yes,No,Unemployed,Yes,Low,No,3.284554130207306,None
1074,North,High,4,45.97641159069418,5,Yes,Yes,No,Employed,No,Medium,No,4.684440682684054,Primary
1075,East,Medium,4,74.21126246219677,2,Yes,Yes,Yes,Employed,Yes,Low,No,5.983369674912523,Tertiary
1076,North,Low,3,51.037877824823354,6,Yes,No,No,Unemployed,Yes,Medium,No,7.605767386206144,None
1077,East,Low,4,19.58043857772097,4,Yes,No,Yes,Unemployed,No,Medium,No,5.292478253298739,Tertiary
1078,West,Low,2,45.027896755415725,1,Yes,No,Yes,Employed,Yes,Low,No,8.362026729680633,Secondary
1079,South,Medium,7,60.44192346229054,5,No,No,No,Employed,Yes,Low,No,8.368686215930751,Tertiary
1080,East,Low,5,67.53672702056292,8,No,Yes,Yes,Employed,No,Medium,Yes,1.015659543587431,None
1081,South,Medium,5,61.628148222631516,8,No,No,No,Employed,Yes,Low,No,8.1242478669772,Primary
1082,East,High,5,19.534457538589063,5,No,Yes,No,Unemployed,No,Low,Yes,4.984782117135736,Secondary
1083,West,Medium,4,34.34756201294547,7,No,Yes,No,Employed,No,Low,No,9.7037850086484,Secondary
1084,West,Low,2,68.68517159705722,8,Yes,Yes,Yes,Unemployed,Yes,High,No,8.382038351783475,Tertiary
1085,East,High,7,80.41521554688597,1,No,Yes,Yes,Employed,Yes,Low,No,4.4560642995472595,Secondary
1086,East,Medium,6,13.774913204980779,4,Yes,Yes,Yes,Employed,No,Low,No,6.711695577192817,Tertiary
1087,West,Low,6,13.378328645598172,5,No,No,Yes,Unemployed,Yes,High,Yes,2.7481939732886858,Primary
1088,South,High,5,61.472362347124985,1,No,No,No,Employed,Yes,Low,Yes,3.613145064495065,None
1089,West,High,1,53.84369233306248,7,No,No,No,Employed,No,High,Yes,2.818948879601503,Primary
1090,South,Medium,6,22.427124041417123,3,Yes,No,No,Unemployed,Yes,Medium,No,7.760406819379268,None
1091,East,Low,6,53.863326535756826,3,No,Yes,Yes,Employed,No,Medium,Yes,1.0739441710407036,Tertiary
1092,South,Medium,3,87.95898748006807,3,Yes,No,No,Unemployed,No,Medium,Yes,4.6654579558750555,Secondary
1093,East,High,1,60.47201763173,9,No,No,No,Unemployed,No,Low,No,8.538093984571994,None
1094,South,High,1,45.93129248397749,4,No,Yes,No,Unemployed,No,High,Yes,7.381720246430605,Tertiary
1095,East,Low,5,76.20259903516603,3,Yes,No,Yes,Unemployed,No,Medium,No,4.795789710943018,Secondary
1096,North,High,7,27.025798852172123,1,Yes,No,Yes,Employed,No,Low,Yes,6.697390137579227,Secondary
1097,North,Low,7,43.14611446615306,5,No,No,Yes,Unemployed,Yes,Medium,Yes,4.886181066382853,Tertiary
1098,West,Medium,1,52.22143134486779,4,No,Yes,Yes,Unemployed,Yes,Medium,No,8.596067643771711,Secondary
1099,West,High,1,50.363191364060434,5,No,No,Yes,Unemployed,No,Medium,Yes,6.153414429325532,Tertiary
1100,East,High,6,83.67779753689219,8,No,Yes,Yes,Employed,Yes,Low,No,6.693563265263803,Secondary
1101,South,Low,2,33.413448579734066,2,Yes,No,No,Unemployed,Yes,High,Yes,9.89759109903074,Primary
1102,East,Low,3,14.52029765836957,2,No,Yes,No,Unemployed,No,High,Yes,7.93096569699859,None
1103,North,Medium,4,83.31017636109935,2,Yes,Yes,No,Employed,No,High,No,3.5736354529040573,Tertiary
1104,North,Low,5,27.36541257106741,1,Yes,No,No,Unemployed,No,High,Yes,7.95676714128254,Tertiary
1105,East,High,6,40.322237918136594,8,No,Yes,Yes,Employed,Yes,Low,No,9.356380735315359,Primary
1106,North,Medium,6,52.47132996144617,11,Yes,Yes,No,Unemployed,Yes,Low,No,3.6556864961166973,Secondary
1107,West,Medium,5,88.07043764385708,2,No,Yes,Yes,Employed,Yes,Low,Yes,8.355694159174314,None
1108,East,Medium,1,52.821475330287846,3,No,No,Yes,Unemployed,No,Medium,No,3.1403929202023155,None
1109,West,Low,4,45.819464523878324,2,Yes,Yes,No,Employed,Yes,High,Yes,4.906300645135774,Tertiary
